date,target,name_cn,layer,total,state,regime,regime_cn,score_global_fund,score_china_liquidity,score_china_macro,score_ashare_fund,score_risk_appetite,score_tech_cycle,score_tech_valuation,fwd_5,rel_5,dd_5,fwd_10,rel_10,dd_10,fwd_20,rel_20,dd_20,fwd_60,rel_60,dd_60
2023-11-13,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,0,0,-1,0,1,0,2,-0.008084753540439138,-0.007221204367306222,-0.018481028737240557,-0.04131615646715581,-0.022466143587952625,-0.044241635754136754,-0.04652416318022867,-0.0018355633144404582,-0.07158409101283936,-0.1701008454052182,-0.09530592087287848,-0.2307225890707585
2023-11-13,idx_csi_tech,中证科技(代理),tech_benchmark,2,偏强,mixed,混合/其他,0,0,-1,0,1,0,2,-0.004941442046666578,-0.004077892873533662,-0.01463463097402129,-0.0347224129573529,-0.015872400078149718,-0.04593825721870315,-0.03363918175494951,0.011049418110838705,-0.07217910515987935,-0.24103109803307332,-0.1662361735007336,-0.29543680863040855
2023-11-13,idx_semi,半导体(代理),tech_industry,2,偏强,mixed,混合/其他,0,0,-1,0,1,0,2,-0.008027522935779796,-0.00716397376264688,-0.018161180476730987,-0.028669724770642224,-0.009819711891439042,-0.05334846765039736,-0.04587155963302758,-0.0011829597672393666,-0.08513053348467647,-0.286697247706422,-0.2119023231740823,-0.34392735527809315
2023-11-13,idx_ai,人工智能(代理),tech_industry,2,偏强,mixed,混合/其他,0,0,-1,0,1,0,2,0.005976095617529875,0.006839644790662791,-0.014822134387351804,-0.032868525896414424,-0.014018513017211243,-0.0434782608695653,0.01195219123505975,0.056640791100847965,-0.05731225296442688,-0.21812749003984055,-0.14333256550750084,-0.27952755905511817
2023-11-13,idx_ce,消费电子(代理),tech_industry,2,偏强,mixed,混合/其他,0,0,-1,0,1,0,2,-0.005681818181818232,-0.004818269008685316,-0.020979020979021046,-0.022727272727272707,-0.0038772598480695253,-0.04895104895104885,-0.032670454545454364,0.01201814532033385,-0.07832167832167825,-0.21448863636363624,-0.13969371183129653,-0.2713286713286712
2023-11-13,idx_comm,通信设备(代理),tech_industry,2,偏强,mixed,混合/其他,0,0,-1,0,1,0,2,-0.004255319148936065,-0.0033917699758031494,-0.015806111696522573,-0.038297872340425476,-0.019447859461222294,-0.04952581664910427,-0.009574468085106314,0.0351141317806819,-0.07165437302423594,-0.18936170212765957,-0.11456677759531986,-0.2465753424657534
2023-11-13,idx_software,计算机(代理),tech_industry,2,偏强,mixed,混合/其他,0,0,-1,0,1,0,2,0.00748362956033688,0.008347178733469796,-0.013011152416356864,-0.04303086997193639,-0.02418085709273321,-0.05013927576601673,-0.015902712815715536,0.028785887050072678,-0.07335190343546882,-0.2974742750233863,-0.2226793504910466,-0.35376044568245124
2023-11-14,idx_hs300,沪深300,benchmark_market,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.00027665660355025157,0.0,-0.010860365736178101,-0.01773701040016662,0.0,-0.026419885535914456,-0.04334240260766298,0.0,-0.05986923538600786,-0.06656173629796047,0.0,-0.11854393034019028
2023-11-14,idx_zz1000,中证1000,benchmark_market,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,0.004876269415300616,0.005152926018850867,-0.010007140017154081,-0.006256571519157261,0.011480438881009358,-0.02269402470001325,-0.016659710966389407,0.02668269164127357,-0.04168630970390552,-0.22389816854794098,-0.1573364322499805,-0.31346865227122556
2023-11-14,idx_zz2000,中证2000,benchmark_market,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,0.008800238532181925,0.009076895135732177,-0.00814549763539918,-9.171395417062467e-05,0.017645296445995995,-0.020970253875880696,-0.011173669164111333,0.032168733443551645,-0.039609386075257214,-0.27737348439528176,-0.21081174809732128,-0.3339403742102427
2023-11-14,idx_kc50,科创50,tech_benchmark,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.021502950767465,-0.02122629416391475,-0.021502950767465,-0.03586589571853982,-0.0181288853183732,-0.04375230139958264,-0.03800999844085362,0.005332404166809357,-0.06473332515057928,-0.1779395161780789,-0.11137777988011843,-0.2553616390277561
2023-11-14,idx_cyb,创业板指,tech_benchmark,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.010246342177549828,-0.009969685573999576,-0.018481028737240557,-0.03311530801127094,-0.015378297611104319,-0.044241635754136754,-0.05034983312658092,-0.007007430518917945,-0.07158409101283936,-0.14853904079831892,-0.08197730450035845,-0.2307225890707585
2023-11-14,idx_csi_tech,中证科技(代理),tech_benchmark,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.022693649294590612,-0.02241699269104036,-0.02358623938810933,-0.03824178873341044,-0.020504778333243823,-0.04593825721870315,-0.04010071717075381,0.0032416854369091697,-0.07217910515987935,-0.22320590621193148,-0.156644169913971,-0.29543680863040855
2023-11-14,idx_semi,半导体(代理),tech_industry,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.03178206583427923,-0.031505409230728976,-0.03178206583427923,-0.0385925085130534,-0.020855498112886783,-0.05334846765039736,-0.055618615209988675,-0.012276212602325698,-0.08513053348467647,-0.27695800227014755,-0.21039626597218708,-0.34392735527809315
2023-11-14,idx_ai,人工智能(代理),tech_industry,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.012871287128712883,-0.012594630525162631,-0.014822134387351804,-0.04158415841584162,-0.023847148015675,-0.0434782608695653,-0.000990099009901102,0.042352303597761876,-0.05731225296442688,-0.20099009900990095,-0.13442836271194047,-0.27952755905511817
2023-11-14,idx_ce,消费电子(代理),tech_industry,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.0240452616690241,-0.023768605065473847,-0.034965034965035,-0.0240452616690241,-0.006308251268857479,-0.04895104895104885,-0.03960396039603953,0.0037384422116234495,-0.07832167832167825,-0.1867043847241867,-0.12014264842622624,-0.2713286713286712
2023-11-14,idx_comm,通信设备(代理),tech_industry,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.020127118644067687,-0.019850462040517436,-0.025289778714436162,-0.040254237288135486,-0.022517226887968866,-0.04952581664910427,-0.01588983050847448,0.0274525720991885,-0.07165437302423594,-0.17584745762711862,-0.10928572132915815,-0.2465753424657534
2023-11-14,idx_software,计算机(代理),tech_industry,1,中性,mixed,混合/其他,0,-1,-1,0,1,0,2,-0.010261194029850818,-0.009984537426300566,-0.014856081708449431,-0.043843283582089665,-0.026106273181923045,-0.05013927576601673,-0.021455223880597174,0.021887178727065804,-0.07335190343546882,-0.2873134328358209,-0.22075169653786042,-0.35376044568245124
2023-11-15,idx_hs300,沪深300,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.017417447387133356,0.0,-0.017417447387133356,-0.03297197722915968,0.0,-0.03297197722915968,-0.06587853056834225,0.0,-0.06587853056834225,-0.06717453347360658,0.0,-0.11854393034019028
2023-11-15,idx_zz1000,中证1000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.011969517024236764,0.005447930362896591,-0.01923887575088634,-0.015127750243746574,0.017844226985413103,-0.02269402470001325,-0.030241162456655646,0.03563736811168661,-0.04168630970390552,-0.19560344422054932,-0.12842891074694274,-0.31346865227122556
2023-11-15,idx_zz2000,中证2000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.008629424702923272,0.008788022684210084,-0.018252459742588822,-0.010914209555389687,0.02205776767376999,-0.020970253875880696,-0.023844509339842723,0.04203402122849953,-0.039609386075257214,-0.23751736734618145,-0.17034283387257487,-0.3339403742102427
2023-11-15,idx_kc50,科创50,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.034826752976124475,-0.01740930558899112,-0.034826752976124475,-0.04449666363696825,-0.011524686407808571,-0.04449666363696825,-0.04536677824824309,0.020511752320099164,-0.062493072335897515,-0.16701323460950135,-0.09983870113589477,-0.2535779999556629
2023-11-15,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03242888133359534,-0.015011433946461983,-0.03242888133359534,-0.04835900611502442,-0.01538702888586474,-0.04835900611502442,-0.07096633660222185,-0.005087806033879594,-0.07158409101283936,-0.1431528001889486,-0.07597826671534202,-0.2307225890707585
2023-11-15,idx_csi_tech,中证科技(代理),tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.039023040645629115,-0.02160559325849576,-0.039023040645629115,-0.042309321432507985,-0.009337344203348308,-0.04593825721870315,-0.05266067275396935,0.013217857814372902,-0.07217910515987935,-0.20292770034811103,-0.13575316687450445,-0.29543680863040855
2023-11-15,idx_semi,半导体(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.04214123006833714,-0.024723782681203788,-0.04214123006833714,-0.03530751708428248,-0.0023355398551228035,-0.05011389521640097,-0.06150341685649208,0.004375113711850176,-0.08200455580865595,-0.24373576309794986,-0.17656122962434329,-0.3416856492027336
2023-11-15,idx_ai,人工智能(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03063241106719372,-0.013214963680060365,-0.03063241106719372,-0.04940711462450598,-0.0164351373953463,-0.04940711462450598,-0.015810276679841917,0.050068253888500336,-0.05731225296442688,-0.18083003952569177,-0.11365550605208519,-0.27952755905511817
2023-11-15,idx_ce,消费电子(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.04895104895104885,-0.03153360156391549,-0.04895104895104885,-0.034965034965035,-0.0019930577358753254,-0.04895104895104885,-0.05454545454545445,0.0113330760228878,-0.07832167832167825,-0.18321678321678325,-0.11604224974317667,-0.2713286713286712
2023-11-15,idx_comm,通信设备(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.04425711275026334,-0.026839665363129983,-0.04425711275026334,-0.04741833508956794,-0.014446357860408265,-0.04952581664910427,-0.02739726027397249,0.03848127029436976,-0.07165437302423594,-0.15279241306638558,-0.085617879592779,-0.2465753424657534
2023-11-15,idx_software,计算机(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.027881040892193343,-0.010463593505059987,-0.02878365831012064,-0.05762081784386619,-0.024648840614706513,-0.058495821727019504,-0.0390334572490707,0.02684507331927155,-0.07335190343546882,-0.2639405204460966,-0.19676598697249004,-0.35376044568245124
2023-11-16,idx_hs300,沪深300,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.0030355249353090086,0.0,-0.010234659111376554,-0.021319495997608295,0.0,-0.025902894304965618,-0.06169584062542344,0.0,-0.06397618363465418,-0.04718332174436868,0.0,-0.11210038795699717
2023-11-16,idx_zz1000,中证1000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,0.008522980151342008,0.011558505086651016,-0.01923887575088634,-0.010513004481094157,0.010806491516514138,-0.027622161567792625,-0.024944708437595664,0.03675113218782777,-0.04180432784351751,-0.18153581580013245,-0.13435249405576377,-0.31346865227122556
2023-11-16,idx_zz2000,中证2000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,0.0096760954505839,0.012711620385892908,-0.018252459742588822,-0.009059338534231576,0.01226015746337672,-0.026671554884193927,-0.02015449488077814,0.0415413457446453,-0.039609386075257214,-0.2141266377096568,-0.1669433159652881,-0.3339403742102427
2023-11-16,idx_kc50,科创50,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.010529685687585943,-0.007494160752276935,-0.024501725797109852,-0.02415255813534045,-0.0028330621377321563,-0.034275081192564505,-0.03518499939691877,0.026510841228504667,-0.05246400808396756,-0.13954848942240594,-0.09236516767803726,-0.24559308381626888
2023-11-16,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.008476238525709667,-0.005440713590400659,-0.021556772053769047,-0.028070620660648138,-0.0067511246630398425,-0.037665895623115286,-0.05945297499946922,0.0022428656259542157,-0.06646211433187665,-0.11712951401281413,-0.06994619226844545,-0.2220786063011485
2023-11-16,idx_csi_tech,中证科技(代理),tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.014493764830332156,-0.011458239895023148,-0.028513264475206856,-0.033052338387376534,-0.011732842389768239,-0.036782947830931834,-0.04406866215790284,0.0176271784675206,-0.0620319420712222,-0.17266757515359954,-0.12548425340923086,-0.28773131541630714
2023-11-16,idx_semi,半导体(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.01965317919075149,-0.016617654255442482,-0.031105990783410142,-0.024277456647398887,-0.002957960649790592,-0.03917050691244239,-0.05086705202312147,0.010828788602301964,-0.0714285714285714,-0.22080924855491324,-0.17362592681054456,-0.3341013824884793
2023-11-16,idx_ai,人工智能(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.004012036108325012,-0.0009765111730160037,-0.02871287128712874,-0.03811434302908734,-0.016794847031479043,-0.05049504950495054,-0.005015045135406182,0.056680795490017255,-0.055445544554455495,-0.11033099297893678,-0.0631476712345681,-0.27952755905511817
2023-11-16,idx_ce,消费电子(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.015647226173541973,-0.012611701238232964,-0.03682719546742197,-0.02133712660028453,-1.7630602676232954e-05,-0.03682719546742197,-0.04551920341394011,0.016176637211483325,-0.06657223796033984,-0.17354196301564728,-0.1263586412712786,-0.26203966005665713
2023-11-16,idx_comm,通信设备(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.013918629550321193,-0.010883104615012185,-0.03919491525423724,-0.03747323340471098,-0.016153737407102686,-0.04766949152542366,-0.018201284796573902,0.043494555828849535,-0.06673728813559321,-0.10385438972162753,-0.05667106797725885,-0.24258474576271183
2023-11-16,idx_software,计算机(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.007532956685499026,-0.004497431750190017,-0.02878365831012064,-0.05367231638418091,-0.03235282038657261,-0.06685236768802238,-0.032015065913371,0.029680774712052438,-0.07335190343546882,-0.2259887005649719,-0.1788053788206032,-0.35376044568245124
2023-11-17,idx_hs300,沪深300,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.008424724970285014,0.0,-0.012023790674678847,-0.02387509882796557,0.0,-0.027418085168470774,-0.06348447857930994,0.0,-0.06688369695400831,-0.0440616479109569,0.0,-0.11210038795699717
2023-11-17,idx_zz1000,中证1000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.013521199736483358,-0.0050964747661983445,-0.022047483591000838,-0.011158970116924238,0.01271612871104133,-0.027622161567792625,-0.03994497379351103,0.023539504785798915,-0.04824287301567998,-0.18602574385068593,-0.14196409593972903,-0.31346865227122556
2023-11-17,idx_zz2000,中证2000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.011774062694605458,-0.0033493377243204447,-0.020670657465257425,-0.009047920617437866,0.014827178210527703,-0.026671554884193927,-0.035970820587998054,0.02751365799131189,-0.04464958182320555,-0.2149136954227916,-0.1708520475118347,-0.3339403742102427
2023-11-17,idx_kc50,科创50,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.029848100697794422,-0.02142337572750941,-0.031207744297475637,-0.026748412573762037,-0.0028733137457964686,-0.034275081192564505,-0.04921918822499949,0.014265290354310456,-0.05246400808396756,-0.15333303417173372,-0.10927138626077681,-0.24559308381626888
2023-11-17,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.02445777201003163,-0.016033047039746617,-0.027612056378169214,-0.030325301556586748,-0.006450202728621179,-0.037665895623115286,-0.06948059073981416,-0.005996112160504219,-0.07248929988911024,-0.12099011037358687,-0.07692846246262997,-0.2220786063011485
2023-11-17,idx_csi_tech,中证科技(代理),tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03550410968603901,-0.027079384715753996,-0.03550410968603901,-0.02756983484857245,-0.0036947360206068813,-0.036782947830931834,-0.05453127591263729,0.008953202666672655,-0.0620319420712222,-0.17978269254778168,-0.13572104463682477,-0.28773131541630714
2023-11-17,idx_semi,半导体(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03917050691244239,-0.03074578194215738,-0.03917050691244239,-0.024193548387096753,-0.0003184495591311842,-0.03917050691244239,-0.062211981566820285,0.0012724970124896595,-0.0714285714285714,-0.22926267281105983,-0.18520102490010293,-0.3341013824884793
2023-11-17,idx_ai,人工智能(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.039682539682539764,-0.03125781471225475,-0.04158415841584162,-0.02083333333333337,0.003041765494632198,-0.05049504950495054,-0.02876984126984128,0.034714637309468666,-0.055445544554455495,-0.13492063492063489,-0.09085898700967798,-0.27952755905511817
2023-11-17,idx_ce,消费电子(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.0325779036827194,-0.024153178712434387,-0.03682719546742197,-0.026912181303116012,-0.0030370824751504433,-0.03682719546742197,-0.048158640226628746,0.015325838352681198,-0.06657223796033984,-0.17847025495750712,-0.13440860704655022,-0.26203966005665713
2023-11-17,idx_comm,通信设备(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.044491525423728695,-0.03606680045344368,-0.044491525423728695,-0.03389830508474567,-0.010023206256780104,-0.04766949152542366,-0.03389830508474567,0.029586173494564272,-0.06673728813559321,-0.11758474576271183,-0.07352309785175493,-0.24258474576271183
2023-11-17,idx_software,计算机(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03289473684210542,-0.024470011871820407,-0.04456824512534818,-0.02819548872180455,-0.004320389893838983,-0.06685236768802238,-0.043233082706766957,0.020251395872542988,-0.07335190343546882,-0.23402255639097758,-0.18996090848002067,-0.35376044568245124
2023-11-20,idx_hs300,沪深300,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.018002009326338775,0.0,-0.019302906089162852,-0.03248727813455332,0.0,-0.033768985612388724,-0.0690533265591502,0.0,-0.07028659335332177,-0.03340078622652365,0.0,-0.11210038795699717
2023-11-20,idx_zz1000,中证1000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.02269402470001325,-0.004692015373674474,-0.02269402470001325,-0.02220963859583358,0.01027763953871974,-0.027622161567792625,-0.06337014390537055,0.00568318265377965,-0.06337014390537055,-0.18866814770369966,-0.155267361477176,-0.31346865227122556
2023-11-20,idx_zz2000,中证2000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.020970253875880696,-0.0029682445495419207,-0.020970253875880696,-0.018988432962531387,0.013498845172021934,-0.026671554884193927,-0.05958630033437706,0.009467026224773134,-0.05958630033437706,-0.21613831811931694,-0.1827375318927933,-0.3339403742102427
2023-11-20,idx_kc50,科创50,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.02756010042223489,-0.009558091095896115,-0.031207744297475637,-0.03440503410703866,-0.0019177559724853355,-0.03440503410703866,-0.05819874057701324,0.010854585982136955,-0.05819874057701324,-0.1540121281918284,-0.12061134196530476,-0.24559308381626888
2023-11-20,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03350226044546578,-0.015500251119127006,-0.03350226044546578,-0.04217474422595424,-0.00968746609140092,-0.04217474422595424,-0.08679257590430367,-0.017739249345153474,-0.08679257590430367,-0.12067015559692318,-0.08726936937039953,-0.2220786063011485
2023-11-20,idx_csi_tech,中证科技(代理),tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.02992886265099881,-0.011926853324660036,-0.03465705411962705,-0.0321500980719267,0.0003371800626266186,-0.03593701538695104,-0.06568982041936411,0.0033635061397860877,-0.06568982041936411,-0.17882269300642817,-0.14542190677990452,-0.28710577500694257
2023-11-20,idx_semi,半导体(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.020809248554913284,-0.0028072392285745096,-0.03583815028901738,-0.028901734104046284,0.0035855440305070374,-0.03583815028901738,-0.07514450867052014,-0.006091182111369942,-0.07514450867052014,-0.22312138728323694,-0.1897206010567133,-0.33179190751445087
2023-11-20,idx_ai,人工智能(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03861386138613865,-0.020611852059799873,-0.04158415841584162,-0.022772277227722793,0.009715000906830529,-0.05049504950495054,-0.04257425742574261,0.026479069133407585,-0.055445544554455495,-0.1415841584158416,-0.10818337218931795,-0.27952755905511817
2023-11-20,idx_ce,消费电子(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.017142857142857126,0.0008591521834816485,-0.02857142857142847,-0.02857142857142847,0.003915849563124851,-0.02857142857142847,-0.055714285714285605,0.013339040844864591,-0.0585714285714285,-0.16714285714285715,-0.1337420709163335,-0.25571428571428567
2023-11-20,idx_comm,通信设备(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03418803418803418,-0.016186024861695403,-0.03632478632478631,-0.03418803418803418,-0.0017007560534808563,-0.03952991452991461,-0.03525641025641024,0.033796916302739954,-0.058760683760683774,-0.11858974358974372,-0.08518895736322007,-0.23611111111111116
2023-11-20,idx_software,计算机(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.05013927576601673,-0.03213726643967796,-0.05013927576601673,-0.03806870937790152,-0.0055814312433482005,-0.06685236768802238,-0.0696378830083565,-0.0005845564492062971,-0.07335190343546882,-0.2432683379758589,-0.20986755174933525,-0.35376044568245124
2023-11-21,idx_hs300,沪深300,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.01746518565556021,0.0,-0.019302906089162852,-0.052166016441468455,0.0,-0.052166016441468455,-0.06898111652197514,0.0,-0.07028659335332177,-0.02635862439881742,0.0,-0.11210038795699717
2023-11-21,idx_zz1000,中证1000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.0110788176348674,0.006386368020692812,-0.016220053524357625,-0.03533814918405531,0.016827867257413143,-0.03533814918405531,-0.05611332676016656,0.012867789761808579,-0.057165623679497735,-0.17072917882367156,-0.14437055442485414,-0.3089208604141096
2023-11-21,idx_zz2000,中证2000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.008814383806342696,0.008650801849217515,-0.01447737868042942,-0.03219568080020263,0.019970335641265824,-0.03219568080020263,-0.05206055391764253,0.016920562604332612,-0.053349524783690705,-0.195889964849555,-0.1695313404507376,-0.32952310084331726
2023-11-21,idx_kc50,科创50,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.014678577684358096,0.0027866079712021152,-0.02273829098367597,-0.044180382983291855,0.0079856334581766,-0.044180382983291855,-0.044113708406081975,0.024867408115893164,-0.04996525011442032,-0.13844919453720506,-0.11209057013838764,-0.2389978472022104
2023-11-21,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.023105714894790075,-0.005640529239229863,-0.0292651558179301,-0.05703606009461404,-0.004870043653145584,-0.05703606009461404,-0.07892016765855059,-0.00993905113657545,-0.08278909483634045,-0.11409832628708483,-0.08773970188826741,-0.21866821618619636
2023-11-21,idx_csi_tech,中证科技(代理),tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.015909176715773188,0.0015560089397870236,-0.022891952912038493,-0.048901520013893696,0.003264496427574759,-0.048901520013893696,-0.04543542772571785,0.02354568879625729,-0.054302930538460914,-0.15228511775765852,-0.1259264933588411,-0.2784173884152741
2023-11-21,idx_semi,半导体(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.007033997655334079,0.010431188000226133,-0.022274325908558046,-0.04454865181711609,0.007617364624352363,-0.04454865181711609,-0.05275498241500576,0.01622613410696938,-0.06213364595545123,-0.1981242672919108,-0.17176564289309337,-0.3223915592028136
2023-11-21,idx_ai,人工智能(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.029087261785356144,-0.011622076129795933,-0.029087261785356144,-0.04312938816449352,0.009036628276974934,-0.04312938816449352,-0.02306920762286868,0.04591190889910646,-0.04822834645669294,-0.10230692076228687,-0.07594829636346945,-0.27952755905511817
2023-11-21,idx_ce,消费电子(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,0.0,0.01746518565556021,-0.014492753623188248,-0.04057971014492745,0.011586306296541005,-0.043352601156069204,-0.030434782608695476,0.03854633391327966,-0.047687861271676235,-0.14492753623188404,-0.11856891183306661,-0.24819624819624808
2023-11-21,idx_comm,通信设备(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.020540540540540553,-0.0030753548849803414,-0.024864864864864833,-0.04756756756756764,0.004598448873900818,-0.04756756756756764,-0.017297297297297343,0.051683819224677796,-0.04756756756756764,-0.08864864864864874,-0.06229002424983132,-0.23200859291084863
2023-11-21,idx_software,计算机(代理),tech_industry,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.03393025447690856,-0.01646506882134835,-0.03581526861451467,-0.059377945334589954,-0.0072119288931215,-0.059377945334589954,-0.0471253534401509,0.021855763081824242,-0.059377945334589954,-0.20546654099905748,-0.17910791660024006,-0.3440150801131009
2023-11-22,idx_hs300,沪深300,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.015830252430866,0.0,-0.020556672431995437,-0.04085807083592907,0.0,-0.046963936746108326,-0.0696628161028503,0.0,-0.07413070823693257,-0.015425390247645887,0.0,-0.10722725128596777
2023-11-22,idx_zz1000,中证1000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.003196493705333703,0.012633758725532296,-0.013902644377772777,-0.017799858795983003,0.02305821203994607,-0.0330657749560066,-0.06060000293495649,0.009062813167893813,-0.07038518273259364,-0.14793811155117342,-0.13251272130352754,-0.3072929423773293
2023-11-22,idx_zz2000,中证2000,benchmark_market,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.002304672853318923,0.013525579577547076,-0.012807046676797662,-0.015543948092519244,0.025314122743409828,-0.030555379002311978,-0.05506255912203417,0.014600256980816129,-0.06457485825426335,-0.16873027282895647,-0.1533048825813106,-0.3283867301521426
2023-11-22,idx_kc50,科创50,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.010018834121916509,0.00581141830894949,-0.017924968955421172,-0.025229684413615616,0.015628386422313456,-0.0364218417125215,-0.04024874821994584,0.02941406788290446,-0.04872193562780869,-0.12205200055124266,-0.10662661030359677,-0.2334721279976687
2023-11-22,idx_cyb,创业板指,tech_benchmark,2,偏强,mixed,混合/其他,1,-1,-1,0,1,0,2,-0.01646403501934357,-0.0006337825884775716,-0.022152077827987005,-0.03490549782359864,0.005952573012330431,-0.04601675069888056,-0.07544943405360383,-0.005786617950753525,-0.08079634904716193,-0.09836626311276675,-0.08294087286512086,-0.20953771150599765
