center,scale,rho,cw,sw,avg_pos,obj,累计收益,年化收益,年化波动,最大回撤,Calmar,平均仓位,换手率,操作日占比,基准累计,基准年化,基准最大回撤
0.4,45.0,0.4,0.1,0.2,0.31576495302233937,-1.6944207430699196,0.16379245952621146,0.023138104450381114,0.10060286307708587,-0.25574991721189366,0.09047160093979915,0.31576495302233937,79.48419444571769,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.2,0.1,0.26724228697155444,-1.6972441686723712,0.1517222544803949,0.021530773739477205,0.08761380091036165,-0.21643462050973572,0.09947934248582334,0.26724228697155444,80.52788160784903,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.2,0.2,0.2413051452358497,-1.7028345682876618,0.16447203687662215,0.023228178828604173,0.08198431686448124,-0.18943185448343192,0.12262023666476725,0.2413051452358497,81.5673409937275,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.1,0.2,0.27278690063062894,-1.7053855283108983,0.1565283155818269,0.022172479732193384,0.08922994322938238,-0.22065296462478978,0.10048575494961813,0.27278690063062894,80.86157628653484,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.1,0.1,0.22838457121969097,-1.707533578019942,0.18984274979751126,0.02655940974771176,0.08009024942604709,-0.17168373387627256,0.15469962790331873,0.22838457121969097,82.41255604147588,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.1,0.3,0.24554730219726786,-1.7117498548238106,0.16959213626280611,0.023905389461451376,0.08318736462182223,-0.19277949918699222,0.12400379481359494,0.24554730219726786,81.96327473458828,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.15,0.2,0.32088484617534324,-1.7123849812141163,0.16992906760602566,0.023949865387198788,0.10239765284107052,-0.25866529578152364,0.09259017648593862,0.32088484617534324,80.35010993552766,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.15,0.2,0.2772439146202858,-1.725347923252338,0.1607767813126355,0.02273785259166239,0.09085300916832445,-0.2234542594271658,0.10175618334576307,0.2772439146202858,81.81793230652087,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.2,0.2,0.32601402111214584,-1.7305214466520114,0.17590218095679466,0.024736533777348635,0.10420289285723289,-0.2616233739449132,0.09455016730484143,0.32601402111214584,81.22231467284517,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.15,0.1,0.23219441825134274,-1.7306897568134207,0.19407585058799648,0.027109342185310803,0.08161778747408115,-0.17362944222554044,0.15613332530376053,0.23219441825134274,83.54921889429806,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.1,0.3,0.33221206517658286,-1.7318214228630526,0.18349191298244105,0.025731232760383804,0.10602006353215171,-0.2661222183049765,0.09668953206641231,0.33221206517658286,81.22457732354741,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.15,0.3,0.2495910332226834,-1.7339140201019108,0.1738626313949867,0.02446830420603452,0.08473546391376005,-0.19517019219785836,0.12536906343377066,0.2495910332226834,83.03986141045081,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.2,0.2,0.28170388949536623,-1.745632345393856,0.16498491894360146,0.02329612907683365,0.09248447326222746,-0.2262656154957744,0.10295921024407137,0.28170388949536623,82.78978333614012,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.15,0.3,0.33757715265250726,-1.7505293571292173,0.18966847797820208,0.026536734084200653,0.10790747551224578,-0.26919260186820726,0.09857898731255864,0.33757715265250726,82.12348951396572,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.1,0.3,0.28688382628990333,-1.7517348458580941,0.16976550843317173,0.02392827645523732,0.09396722512993232,-0.23016886553988647,0.10395965761533779,0.28688382628990333,83.02893447716941,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.2,0.1,0.2360063478684677,-1.7542771676071545,0.1983416162782723,0.027661845971697963,0.08315232917410316,-0.17558486520548944,0.15754117497157238,0.2360063478684677,84.70732904880539,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,45.0,0.4,0.2,0.3,0.2536399081617884,-1.7564095291181627,0.17812331825414307,0.025028195672142983,0.0862915960991761,-0.19760114385188088,0.12666017607116575,0.2536399081617884,84.13185764321827,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.1,0.1,0.26212826271762163,-1.7677913062020163,0.18781559087406996,0.02629546804758287,0.08865909754812315,-0.20281504904279102,0.12965245020863767,0.26212826271762163,84.63396248641018,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.1,0.2,0.24047741859019128,-1.7687157087296896,0.20354012280040434,0.02833290534395827,0.08448162180009355,-0.17940650822769155,0.15792573872515211,0.24047741859019128,85.3672679979901,0.9962940086473132,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,45.0,0.4,0.2,0.3,0.34294218701208484,-1.769653395845732,0.1958203236320235,0.027335489323866646,0.10980425905337929,-0.272267923627755,0.10039922793564092,0.34294218701208484,83.04274616778605,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.15,0.3,0.2915637696845634,-1.7724257574718105,0.17494400026803048,0.024610568729838134,0.09567769290334134,-0.2330460717616608,0.10560387713811231,0.2915637696845634,84.0256645160409,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.1,0.1,0.3004828050996458,-1.782459952863868,0.18498848001713997,0.025926730934981546,0.09833732070198899,-0.23790579429902214,0.10897898057242951,0.3004828050996458,84.47168933246692,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.15,0.1,0.2664047698388581,-1.790736320424645,0.1926182617906862,0.026920170426742995,0.09029428565840454,-0.20532065575627967,0.1311128211995283,0.2664047698388581,85.7498081486624,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.15,0.2,0.24447833981882044,-1.7927296885468036,0.20790249540214534,0.028894133978207615,0.08608667057511551,-0.18148521254515682,0.15920930181029613,0.24447833981882044,86.54406081262164,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,45.0,0.4,0.2,0.3,0.2962528149438071,-1.7935405218264124,0.1802168076180839,0.025302668709511034,0.09739868016252047,-0.2358666948700856,0.1072752926115645,0.2962528149438071,85.04549215504403,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.15,0.1,0.3053677624288348,-1.8033767528092637,0.1905621245654685,0.026652982535562808,0.10012081193359706,-0.24078189670649597,0.11069346533162244,0.3053677624288348,85.48193934957892,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.2,0.1,0.27068506563250677,-1.8143389529868377,0.1973911107325963,0.02753888087216816,0.09193934102546021,-0.20786230734842825,0.13248616944295838,0.27068506563250677,86.89733400923959,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.2,0.2,0.2484793139198418,-1.8173559846211687,0.21223241780860613,0.02944948832677352,0.08769950476296749,-0.18356676242912173,0.1604293061394732,0.2484793139198418,87.75110458666907,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.2,0.1,0.31025704664691284,-1.8246253760455164,0.19618102732705966,0.027382214682762696,0.10191445959071456,-0.24364263120024932,0.11238679597191395,0.31025704664691284,86.50931375640772,1.0,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.1,0.2,0.2760745717889046,-1.8263508215814304,0.2040969124261165,0.02840463360646739,0.09352125605077782,-0.2117647025910232,0.1341329941152878,0.2760745717889046,87.44365519461931,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.1,0.3,0.2526130963096554,-1.8294739385354952,0.2171695188319671,0.030080667542141004,0.0888904112840731,-0.187209518466392,0.16067915663989654,0.2526130963096554,88.297492342222,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.1,0.2,0.31674066655684363,-1.831884072658953,0.2032736732547613,0.028298570088678643,0.1038237824276365,-0.24819271658081854,0.11401853559012007,0.31674066655684363,86.80431422286111,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.15,0.2,0.28057094128084215,-1.8504123984033776,0.2092405962398789,0.029065938574661443,0.09524514849290452,-0.21442401665084831,0.13555355891868306,0.28057094128084215,88.61331643263074,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.15,0.2,0.3218715378937623,-1.8535989176491676,0.2093045983848234,0.02907415204254371,0.10570079013441447,-0.2511708257551072,0.11575449479507287,0.3218715378937623,87.85438284070788,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.15,0.3,0.25680705984625857,-1.8544986389579283,0.22189845313265621,0.030683198614940066,0.09057465871289062,-0.18938299863237096,0.16201664793840387,0.25680705984625857,89.52451691283414,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.2,0.2,0.28508784971385076,-1.8745928183828868,0.21448691700389588,0.029737983035794002,0.09698226520562322,-0.2171205329680861,0.13696531889116678,0.28508784971385076,89.78852674673189,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.2,0.2,0.32700582347308266,-1.8757220801510694,0.2153720391136904,0.029851122479179093,0.10758719047094058,-0.25411382430748786,0.11747146209195626,0.32700582347308266,88.92581452382522,0.9981470043236566,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.3,35.0,0.4,0.2,0.3,0.261004182821906,-1.8799455554260138,0.22670178007563835,0.031293184523019324,0.09226703599203412,-0.19156686268164935,0.1633538498514909,0.261004182821906,90.77276543041043,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.1,0.3,0.33305065241631604,-1.8809718651503031,0.22195695327918852,0.030690639926977736,0.10933775504342876,-0.2582874758993221,0.11882356982318663,0.33305065241631604,89.12593835638098,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.1,0.3,0.290137724693824,-1.883524191687811,0.22074918893787188,0.03053694898619086,0.09842945787833465,-0.2207290273509661,0.13834586847354766,0.290137724693824,90.18483134992593,0.9975293390982087,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.15,0.3,0.3384237127800761,-1.9036786922197881,0.22833405700117937,0.03150000953906651,0.11130651544436349,-0.2613281818967511,0.12053812685044407,0.3384237127800761,90.22573054052395,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.15,0.3,0.2948720168558028,-1.9080053590257042,0.22659405518107656,0.03127952653482624,0.10024476351934752,-0.22355945163398205,0.1399159208264564,0.2948720168558028,91.37525798717697,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.4,35.0,0.4,0.2,0.3,0.3437933966576637,-1.9266069015600145,0.23503249685542604,0.03234632901657508,0.11328588902312338,-0.26439195531285353,0.12234233442655186,0.3437933966576637,91.33786264600813,0.9993823347745522,0.546852429532334,0.06799580633944835,-0.6265673853758704
0.35,35.0,0.4,0.2,0.3,0.2996067336104617,-1.9327980140147203,0.2327573582928406,0.03205931299272846,0.10207205536651372,-0.22639256184099255,0.14160939181051987,0.2996067336104617,92.58305230434762,0.9987646695491044,0.546852429532334,0.06799580633944835,-0.6265673853758704
