date,512800 银行ETF × sign,512800 银行ETF × sign±10,512800 银行ETF × pos(模型仓位),512800 银行ETF × 买入持有
2026-05-14,2.0621009740838194,2.162743939848164,1.8112652415684911,1.0798898071625345
2026-05-15,2.0276364580967816,2.126597347597082,1.7828235230964484,1.0730027548209367
2026-05-18,2.044015231614206,2.143775504056028,1.7939718061893646,1.0619834710743803
2026-05-19,2.037483693858034,2.2254814457245726,1.8565444562979443,1.0674931129476584
2026-05-20,2.0190801182433424,2.1896309319447105,1.9045167287146212,1.0578512396694215
2026-05-21,2.026967149700262,2.1981836216177824,1.8715735196828678,1.0619834710743803
2026-05-22,2.0197193711496713,2.1903236300793836,1.8868768320162088,1.059228650137741
2026-05-25,2.0187140866421958,2.189233429904483,1.9946175436523796,1.056473829201102
2026-05-26,2.029241421206259,2.200650000932513,1.969871610373543,1.0619834710743803
2026-05-27,1.9598759261021839,2.1254252517872256,1.9327240538325774,1.056473829201102
2026-05-28,1.9909702608456015,2.159146102873254,1.956392092288122,1.0482093663911847
2026-05-29,1.8906514287572913,2.0503534103815664,1.8704922699324957,1.068870523415978
2026-06-01,1.7960510072311544,1.9477621585255118,1.788751997056061,1.081267217630854
2026-06-02,1.8250522023135831,1.9792130639319532,1.8157318955580075,1.0881542699724518
2026-06-03,1.8635092292798336,2.020918528616798,1.8524568231033625,1.078512396694215
2026-06-04,1.876332196640952,2.0348246429116794,1.8625062119557878,1.0661157024793388
2026-06-05,1.80105474975673,1.953188563623742,1.795298856816022,1.0798898071625345
2026-06-08,1.7191219339881538,1.8643349411748473,1.7270371458535816,1.0867768595041323
2026-06-09,1.7256624638116553,1.8714279449011517,1.7868031724516769,1.090909090909091
2026-06-10,1.7561665980516608,1.9045087416669748,1.7922229302182058,1.1101928374655647
2026-06-11,1.7474511310648726,1.8950570853819373,1.7861422649691607,1.1046831955922867
2026-06-12,1.6717483895991576,1.9234120542370494,1.8010597489803943,1.121212121212121
2026-06-15,1.7572760523278397,1.9856245047461112,1.8352172603763122,1.1046831955922867
2026-06-16,1.7674257450765405,1.9970907542202252,1.8416763909527625,1.090909090909091
2026-06-17,1.8502445527698053,2.0906713134519,1.9279778903871445,1.081267217630854
2026-06-18,1.8000045058621035,2.033902912378,2.002014347991009,1.0550964187327825
2026-06-22,1.8158021830865219,2.0517533908689765,2.0388116348971757,1.0619834710743803
2026-06-23,1.7853294542590494,2.0173209371120806,2.0082169494887046,1.0716253443526171
2026-06-24,1.724286388031988,1.9483457374526558,2.0849459010201254,1.0482093663911847
2026-06-25,1.7061640337916542,1.9278685058965561,2.1441853972340597,1.037190082644628
2026-06-26,1.702659604746683,1.9239087000085286,2.113017673600466,1.0275482093663912
2026-06-29,1.78118095315299,2.012633366356486,2.206951935401532,1.0330578512396695
2026-06-30,1.84975857679936,2.090122188192247,2.291918667483921,1.0110192837465566
2026-07-01,1.8586647480072322,2.1001856560884855,2.241592614799834,1.0151515151515151
2026-07-02,1.886405538082563,2.1315311741369856,2.1083238707782055,1.0303030303030303
2026-07-03,1.8838836077894578,2.1286815360659386,2.100706751615241,1.0289256198347108
2026-07-06,1.9166687308125718,2.165726863998296,2.1454597669412854,1.0468319559228652
2026-07-07,1.9141467982723324,2.1628772233881146,2.1486650015373385,1.0454545454545454
2026-07-08,1.9418880562149672,2.1942232701001094,2.1782917271993174,1.0606060606060606
2026-07-09,1.9191906633528113,2.1685765046084775,2.179791666279447,1.0482093663911847
2026-07-10,1.9343222585942486,2.1856743482695653,2.1971927239466478,1.056473829201102
2026-07-13,1.964585449077123,2.2198700355917413,2.2315689961544796,1.0730027548209367
2026-07-14,1.969629314157602,2.2255693168121042,2.237298313260271,1.075757575757576
2026-07-15,1.992326707019758,2.251216082303736,2.2630802400452894,1.0881542699724518
2026-07-16,1.9721512466978417,2.2284189574222855,2.24016297179194,1.0771349862258954
2026-07-17,1.9898047744795184,2.248366441693555,2.2602155815136205,1.0867768595041323
2026-07-20,2.03772149274407,2.302509613287,2.314644093615325,1.112947658402204
2026-07-21,1.992326707019758,2.251216082303736,2.2750174405671113,1.0881542699724518
2026-07-22,2.0150240998819138,2.276862847795368,2.2915635106287366,1.100550964187328
2026-07-23,2.025111830042872,2.2882614102360934,2.304130326590118,1.1060606060606062
2026-07-24,2.0276337625831116,2.2911110508462746,2.3068893807113127,1.1074380165289257
2026-07-27,2.030155695123351,2.2939606914564563,2.309341490502729,1.1088154269972452
2026-07-28,2.062940818146465,2.331006019388813,2.343105154517496,1.1267217630853994
2026-07-29,2.0654627506867045,2.333855659998995,2.344924436302288,1.128099173553719
2026-07-30,2.1184233340317347,2.3936981128128028,2.3977835870298674,1.1570247933884297
2026-07-31,1.9778503450801486,2.2348586150786702,2.3839084012992853,1.1515151515151516
2026-08-03,1.9652086754051115,2.2205742459642366,2.3398666654199127,1.1446280991735538
2026-08-04,1.9179130695199922,2.1671328961014185,2.3405892700867064,1.1170798898071626
2026-08-05,2.001523814101258,2.2616082912218785,2.377499221872772,1.103305785123967
2026-08-06,2.010557826220625,2.271816212091075,2.401638487589193,1.1088154269972452
2026-08-07,2.0610577748035825,2.328878287304394,2.44945660817037,1.0991735537190084
2026-08-10,2.0536716315561088,2.3205323647173373,2.443037824054851,1.1060606060606062
2026-08-11,2.0202614466362148,2.2827807523239483,2.4067063019135504,1.1019283746556474
2026-08-12,2.0527462955300653,2.319486787535631,2.441911606335446,1.1019283746556474
2026-08-13,2.0300052468082828,2.2937906934007937,2.419852382880899,1.1060606060606062
2026-08-14,2.0299237037868303,2.2936985544154327,2.41726220423814,1.0977961432506889
2026-08-17,2.1140323759573856,2.388736579446379,2.5158730776594007,1.0964187327823693
2026-08-18,2.1164243045866478,2.3914393230169715,2.519294936732849,1.1046831955922867
2026-08-19,1.9706419271911446,2.2267135120579087,2.352434715703924,1.1225895316804406
2026-08-20,1.9534540764085426,2.207292216360924,2.335455772665774,1.1267217630853994
2026-08-21,1.9541430558506672,2.2080707240198447,2.3356576771192348,1.1225895316804406
2026-08-24,1.9789145000852697,2.2360610498265214,2.2788775073700096,1.1391184573002755
2026-08-25,1.9645543871206896,2.2198349373442374,2.2579642934066397,1.1308539944903582
2026-08-26,1.9922647433432725,2.251146066866743,2.28834146417179,1.1418732782369145
2026-08-27,1.9913286907117083,2.250088380529138,2.339052583533309,1.128099173553719
2026-08-28,1.9579065647943206,2.212323275486425,2.311028352118889,1.1253443526170799
2026-08-31,1.935815062795719,2.187361132276544,2.354214459441097,1.1418732782369145
2026-09-01,1.975515154492893,2.2322199822747466,2.3779260185826576,1.165289256198347
2026-09-02,1.9708449056634292,2.226942866209291,2.3634074181987925,1.162534435261708
2026-09-03,1.9615044084813207,2.2163886346171595,2.353900800117487,1.1570247933884297
2026-09-04,1.9801854028455377,2.237497097801423,2.369937040351337,1.1680440771349863
